gameID,teamID,season,date,location,goals,xGoals,shots,shotsOnTarget,deep,ppda,fouls,corners,yellowCards,redCards,result
210,77,2015,2015-11-24 00:00:00,a,1,1.30739,12,4,8,27.6667,11,2,3.0,0,W
211,77,2015,2015-11-28 19:00:00,h,2,0.863466,18,5,6,9.8077,4,9,0.0,0,W
211,85,2015,2015-11-28 19:00:00,a,0,0.79464,7,3,4,15.6,10,5,2.0,1,L
212,71,2015,2015-11-28 19:00:00,h,2,1.48969,12,6,6,5.0556,6,10,2.0,0,L
212,90,2015,2015-11-28 19:00:00,a,3,1.45176,14,6,7,9.75,13,10,3.0,0,W
213,73,2015,2015-11-28 19:00:00,h,3,1.69105,19,10,5,6.3158,6,10,2.0,0,D
213,72,2015,2015-11-28 19:00:00,a,3,0.729005,11,6,5,12.8696,6,5,0.0,0,D
214,78,2015,2015-11-28 19:00:00,h,5,1.67836,19,8,7,7.68,7,7,1.0,0,W
214,86,2015,2015-11-28 19:00:00,a,1,0.791299,7,2,2,11.1304,13,5,1.0,0,L
215,88,2015,2015-11-28 19:00:00,h,3,2.12331,16,9,6,7.4722,14,6,2.0,0,W
215,74,2015,2015-11-28 19:00:00,a,1,1.24478,12,8,4,9.9444,11,4,1.0,0,L
216,75,2015,2015-11-28 21:30:00,h,1,0.876256,7,3,3,15.381,5,1,0.0,0,D
216,89,2015,2015-11-28 21:30:00,a,1,1.05613,10,2,3,4.7826,7,8,1.0,0,D
217,82,2015,2015-11-29 16:00:00,h,0,0.333494,9,4,3,7.0526,14,4,4.0,0,D
217,80,2015,2015-11-29 16:00:00,a,0,0.283375,5,1,5,11.4783,9,4,2.0,0,D
218,81,2015,2015-11-29 18:05:00,h,1,1.41404,17,6,9,5.9545,15,5,0.0,0,D
218,76,2015,2015-11-29 18:05:00,a,1,0.866305,7,3,3,10.913,16,2,2.0,0,D
219,87,2015,2015-11-29 20:15:00,h,1,1.19358,10,2,9,6.641,12,8,3.0,0,W
219,84,2015,2015-11-29 20:15:00,a,0,0.367517,9,0,1,24.5833,6,7,1.0,0,L
220,79,2015,2015-11-29 20:15:00,h,1,1.01025,7,2,4,22.5,8,3,1.0,0,D
220,83,2015,2015-11-29 20:15:00,a,1,1.65699,12,3,8,9.0526,6,6,1.0,0,D
221,85,2015,2015-12-05 16:45:00,h,2,2.01436,7,4,5,5.3333,9,1,0.0,0,W
221,88,2015,2015-12-05 16:45:00,a,0,0.483752,11,4,6,4.625,10,6,1.0,0,L
222,84,2015,2015-12-05 19:00:00,h,0,0.780602,10,2,6,10.1579,3,3,2.0,0,L
222,75,2015,2015-12-05 19:00:00,a,3,2.20962,16,5,5,13.88,19,8,3.0,0,W
223,90,2015,2015-12-05 19:00:00,h,2,2.07199,14,7,10,10.5625,11,4,3.0,0,W
223,79,2015,2015-12-05 19:00:00,a,0,0.310524,7,1,3,13.0,10,1,3.0,0,L
224,76,2015,2015-12-05 19:00:00,h,1,1.48695,11,4,4,8.8857,13,3,3.0,0,D
224,82,2015,2015-12-05 19:00:00,a,1,1.12876,9,3,3,9.5385,10,6,2.0,0,D
225,83,2015,2015-12-05 19:00:00,h,3,2.29559,16,7,11,5.7826,7,3,1.0,0,W
225,77,2015,2015-12-05 19:00:00,a,1,1.5228,11,4,7,23.5625,11,2,1.0,0,L
226,89,2015,2015-12-05 19:00:00,h,0,1.76061,21,1,14,9.3158,9,6,1.0,0,D
226,81,2015,2015-12-05 19:00:00,a,0,1.10206,9,2,2,13.4737,13,2,0.0,0,D
227,74,2015,2015-12-05 19:00:00,h,1,2.86051,23,5,8,7.3636,4,10,1.0,0,D
227,71,2015,2015-12-05 19:00:00,a,1,1.058,9,2,2,24.1667,9,4,2.0,0,D
228,80,2015,2015-12-05 21:30:00,h,0,1.66952,19,6,15,5.0,10,11,2.0,0,L
228,73,2015,2015-12-05 21:30:00,a,1,1.25911,15,5,3,7.6061,13,4,1.0,0,W
229,86,2015,2015-12-06 20:00:00,h,2,0.646346,6,1,5,12.08,6,2,3.0,0,W
229,87,2015,2015-12-06 20:00:00,a,0,0.999043,10,1,8,6.2069,10,7,1.0,0,L
230,72,2015,2015-12-08 00:00:00,h,1,1.69774,19,4,13,7.6957,4,13,1.0,0,D
230,78,2015,2015-12-08 00:00:00,a,1,1.1905,14,5,2,8.8333,11,6,2.0,0,D
231,79,2015,2015-12-12 16:45:00,h,1,1.49283,9,2,4,18.3684,9,5,1.0,0,D
231,72,2015,2015-12-12 16:45:00,a,1,2.43558,15,3,9,19.1,6,4,0.0,0,D
232,88,2015,2015-12-12 19:00:00,h,2,1.34338,13,5,2,11.931,13,5,3.0,0,W
232,84,2015,2015-12-12 19:00:00,a,1,0.962789,13,7,5,15.9474,15,5,1.0,0,L
233,77,2015,2015-12-12 19:00:00,h,0,0.879474,14,2,8,16.6923,6,8,1.0,0,L
233,90,2015,2015-12-12 19:00:00,a,1,2.0562,13,8,4,10.0476,9,3,0.0,0,W
234,78,2015,2015-12-12 19:00:00,h,1,1.31177,12,5,5,10.0,11,8,0.0,0,W
234,74,2015,2015-12-12 19:00:00,a,0,0.890411,15,3,5,5.8261,13,5,0.0,0,L
235,81,2015,2015-12-12 19:00:00,h,0,1.13181,24,10,5,7.2414,7,11,1.0,0,D
235,85,2015,2015-12-12 19:00:00,a,0,1.87239,12,3,7,10.0,9,7,2.0,0,D
236,73,2015,2015-12-12 21:30:00,h,2,1.05032,11,5,5,8.8276,12,5,2.0,0,W
236,89,2015,2015-12-12 21:30:00,a,1,1.96768,11,5,3,9.5455,12,7,1.0,0,L
237,71,2015,2015-12-13 17:30:00,h,0,1.00876,18,2,6,16.6842,8,5,0.0,0,L
237,83,2015,2015-12-13 17:30:00,a,2,1.68498,8,4,11,10.125,7,5,0.0,0,W
238,87,2015,2015-12-13 20:00:00,h,2,2.12583,28,8,13,6.0,7,4,0.0,0,D
238,76,2015,2015-12-13 20:00:00,a,2,0.835885,4,2,2,15.5789,10,4,0.0,0,D
239,82,2015,2015-12-13 20:00:00,h,1,1.03317,20,8,5,5.6296,13,6,2.0,0,L
239,86,2015,2015-12-13 20:00:00,a,2,1.55252,8,4,5,8.5926,14,2,2.0,0,W
240,75,2015,2015-12-15 00:00:00,h,2,0.708846,9,5,5,7.1351,16,1,2.0,0,W
240,80,2015,2015-12-15 00:00:00,a,1,2.26887,11,4,8,4.1739,8,8,0.0,0,L
241,76,2015,2015-12-19 19:00:00,h,1,0.698255,7,2,3,16.5625,12,4,2.0,2,L
241,73,2015,2015-12-19 19:00:00,a,2,1.89177,16,6,3,8.0,9,8,1.0,0,W
242,74,2015,2015-12-19 19:00:00,h,0,0.83385,11,4,5,4.2444,18,4,1.0,0,L
242,82,2015,2015-12-19 19:00:00,a,2,1.47453,12,5,6,6.7308,9,7,1.0,0,W
243,85,2015,2015-12-19 19:00:00,h,1,2.41499,26,5,6,8.087,6,7,2.0,0,L
243,78,2015,2015-12-19 19:00:00,a,2,1.95347,12,3,1,12.1429,12,3,0.0,0,W
244,80,2015,2015-12-19 19:00:00,h,3,3.02023,17,7,23,5.8846,12,2,1.0,0,W
244,77,2015,2015-12-19 19:00:00,a,1,1.23573,11,3,4,10.931,12,2,3.0,0,L
245,72,2015,2015-12-19 19:00:00,h,2,1.48982,13,5,9,8.8,6,10,2.0,0,L
245,75,2015,2015-12-19 19:00:00,a,3,2.02911,10,5,6,8.3684,14,2,1.0,0,W
246,89,2015,2015-12-19 19:00:00,h,1,1.01394,11,2,7,6.087,4,11,0.0,0,L
246,79,2015,2015-12-19 19:00:00,a,2,0.556897,6,4,1,20.3571,10,0,2.0,0,W
247,86,2015,2015-12-19 21:30:00,h,1,1.28189,8,4,6,10.8571,9,3,1.0,0,D
247,71,2015,2015-12-19 21:30:00,a,1,0.404373,10,7,2,5.7586,14,7,3.0,0,D
248,90,2015,2015-12-20 17:30:00,h,3,1.99336,6,5,3,8.8387,6,7,1.0,0,W
248,87,2015,2015-12-20 17:30:00,a,0,0.376313,12,4,9,4.3158,9,9,0.0,0,L
249,84,2015,2015-12-20 20:00:00,h,0,0.973378,22,2,10,5.4706,6,8,0.0,0,D
249,81,2015,2015-12-20 20:00:00,a,0,0.401988,11,2,4,12.1515,9,9,1.0,0,D
250,83,2015,2015-12-22 00:00:00,h,2,1.50109,8,5,5,21.5882,5,4,0.0,0,W
250,88,2015,2015-12-22 00:00:00,a,1,0.769378,20,6,10,5.7941,16,8,2.0,0,L
251,85,2015,2015-12-26 16:45:00,h,2,1.18211,13,3,4,10.0909,13,1,1.0,0,W
251,89,2015,2015-12-26 16:45:00,a,0,1.28961,11,6,8,5.8438,16,12,2.0,0,L
252,84,2015,2015-12-26 19:00:00,h,1,1.21243,7,2,5,9.2381,10,0,1.0,0,W
252,76,2015,2015-12-26 19:00:00,a,0,0.554583,9,3,6,9.8667,13,7,3.0,0,L
253,82,2015,2015-12-26 19:00:00,h,3,2.40666,15,10,13,8.8571,4,9,1.0,0,W
253,79,2015,2015-12-26 19:00:00,a,0,0.452019,11,3,4,10.5,13,4,2.0,0,L
254,71,2015,2015-12-26 19:00:00,h,1,1.61235,15,8,7,7.2273,14,9,3.0,0,D
254,81,2015,2015-12-26 19:00:00,a,1,0.836027,10,4,1,8.8846,13,6,3.0,0,D
255,73,2015,2015-12-26 19:00:00,h,0,0.871395,10,4,5,5.2647,10,8,1.0,0,D
255,78,2015,2015-12-26 19:00:00,a,0,0.405181,8,1,4,9.7778,13,9,0.0,0,D
256,80,2015,2015-12-26 19:00:00,h,2,2.09356,17,2,12,8.0455,7,9,1.0,0,D
256,90,2015,2015-12-26 19:00:00,a,2,1.667,12,2,1,9.8929,15,4,4.0,0,D
257,87,2015,2015-12-26 19:00:00,h,1,1.37933,26,5,10,3.7308,11,7,2.0,0,W
257,75,2015,2015-12-26 19:00:00,a,0,0.505167,7,3,5,16.4118,8,6,1.0,0,L
258,88,2015,2015-12-26 19:00:00,h,4,3.51848,19,9,10,5.9655,10,5,1.0,0,W
258,77,2015,2015-12-26 19:00:00,a,1,1.08103,11,3,2,17.25,11,1,1.0,0,L
259,86,2015,2015-12-26 21:30:00,h,0,1.35711,10,1,1,13.1364,16,1,2.0,0,L
259,72,2015,2015-12-26 21:30:00,a,1,1.69923,20,7,13,6.1667,12,7,2.0,0,W
260,74,2015,2015-12-26 23:45:00,h,4,2.4303,14,5,4,15.4762,10,3,1.0,0,W
260,83,2015,2015-12-26 23:45:00,a,0,0.83106,8,5,7,8.3889,9,4,0.0,0,L
261,76,2015,2015-12-28 19:00:00,h,1,2.1039,22,5,11,6.1333,7,18,0.0,0,W
261,86,2015,2015-12-28 19:00:00,a,0,0.456189,7,2,5,10.3846,13,6,0.0,0,L
262,90,2015,2015-12-28 19:00:00,h,1,1.13011,9,1,4,9.6667,11,5,4.0,1,L
262,82,2015,2015-12-28 19:00:00,a,2,0.527248,10,3,2,4.6207,13,3,2.0,0,W
263,79,2015,2015-12-28 19:00:00,h,2,1.10319,9,4,3,9.0417,10,3,2.0,0,W
263,71,2015,2015-12-28 19:00:00,a,0,0.235874,6,3,0,5.6667,21,7,5.0,0,L
264,78,2015,2015-12-28 19:00:00,h,0,0.735185,10,2,7,9.7895,11,7,3.0,0,D
264,84,2015,2015-12-28 19:00:00,a,0,0.169425,5,3,1,13.6,16,4,2.0,0,D
265,72,2015,2015-12-28 19:00:00,h,3,2.2472,15,3,14,10.8,10,6,2.0,0,L
265,85,2015,2015-12-28 19:00:00,a,4,1.58159,8,5,6,9.3667,12,2,1.0,0,W
266,83,2015,2015-12-28 21:30:00,h,2,3.12958,13,6,11,11.037,7,9,2.0,0,W
266,73,2015,2015-12-28 21:30:00,a,0,0.343752,10,3,8,9.9677,8,3,0.0,0,L
267,89,2015,2015-12-28 21:30:00,h,0,1.35213,12,2,7,5.0625,16,5,4.0,0,D
267,80,2015,2015-12-28 21:30:00,a,0,0.900029,8,3,0,23.1875,6,3,2.0,0,D
268,81,2015,2015-12-28 21:30:00,h,2,1.79562,13,5,2,14.1667,6,4,1.0,0,W
268,74,2015,2015-12-28 21:30:00,a,1,1.3709,14,3,8,6.1842,12,7,3.0,0,L
269,75,2015,2015-12-29 23:45:00,h,0,0.810377,11,4,4,11.5,11,1,1.0,0,D
269,88,2015,2015-12-29 23:45:00,a,0,1.66777,21,5,13,4.6429,8,13,3.0,0,D
270,77,2015,2015-12-30 23:45:00,h,0,0.481551,8,3,5,11.0526,8,6,1.0,0,L
270,87,2015,2015-12-30 23:45:00,a,1,1.80743,17,6,11,7.6316,16,4,3.0,0,W
271,81,2015,2016-01-02 16:45:00,h,2,2.06737,18,10,3,11.6316,11,3,1.0,0,W
271,87,2015,2016-01-02 16:45:00,a,0,1.86591,23,2,11,5.4545,8,9,1.0,0,L
272,76,2015,2016-01-02 19:00:00,h,2,1.72318,17,5,9,10.5,7,4,1.0,0,W
272,85,2015,2016-01-02 19:00:00,a,1,0.917526,10,3,7,8.8235,15,6,1.0,1,L
273,83,2015,2016-01-02 19:00:00,h,1,1.93025,15,3,18,7.5135,10,7,2.0,0,W
273,86,2015,2016-01-02 19:00:00,a,0,1.15339,15,6,4,12.4286,9,4,2.0,0,L
274,75,2015,2016-01-02 19:00:00,h,0,2.28506,16,2,5,10.1923,9,7,1.0,0,D
274,73,2015,2016-01-02 19:00:00,a,0,1.2593,9,0,3,11.0952,5,1,1.0,1,D
275,89,2015,2016-01-02 19:00:00,h,2,1.74266,19,6,10,10.0,14,4,2.0,0,W
275,84,2015,2016-01-02 19:00:00,a,1,0.542907,9,4,3,13.8889,10,2,1.0,0,L
276,79,2015,2016-01-02 19:00:00,h,1,1.50509,10,1,4,22.1818,9,4,1.0,0,W
276,74,2015,2016-01-02 19:00:00,a,0,0.932294,10,4,10,8.8889,7,9,0.0,1,L
277,77,2015,2016-01-02 19:00:00,h,3,0.761225,13,5,6,11.1739,8,3,3.0,0,W
277,71,2015,2016-01-02 19:00:00,a,1,0.27956,8,3,1,9.6364,13,3,4.0,0,L
278,90,2015,2016-01-02 21:30:00,h,1,0.985368,12,4,5,6.8276,6,4,1.0,0,L
278,88,2015,2016-01-02 21:30:00,a,2,0.692054,16,5,9,7.875,10,5,0.0,0,W
279,78,2015,2016-01-03 17:30:00,h,0,0.546499,8,4,5,10.7333,12,5,3.0,0,L
279,80,2015,2016-01-03 17:30:00,a,3,2.3747,10,4,5,8.08,15,7,0.0,0,W
280,72,2015,2016-01-03 20:00:00,h,1,0.721603,12,3,4,20.3529,8,4,1.0,0,D
280,82,2015,2016-01-03 20:00:00,a,1,0.75907,19,4,6,6.0769,11,4,2.0,0,D
281,86,2015,2016-01-12 23:45:00,h,3,1.81304,14,6,11,7.8846,10,5,1.0,0,D
281,89,2015,2016-01-12 23:45:00,a,3,2.36216,12,4,8,12.9583,12,3,3.0,0,D
282,71,2015,2016-01-12 23:45:00,h,1,0.551973,13,3,6,10.4583,15,9,2.0,0,W
282,78,2015,2016-01-12 23:45:00,a,0,0.547913,9,1,1,7.2857,9,0,1.0,0,L
283,73,2015,2016-01-12 23:45:00,h,1,0.729546,11,4,2,8.0345,8,4,1.0,0,L
283,81,2015,2016-01-12 23:45:00,a,3,1.18455,10,5,6,9.7619,5,7,1.0,0,W
284,74,2015,2016-01-13 23:45:00,h,2,1.7224,15,7,4,9.1613,9,8,1.0,0,W
284,90,2015,2016-01-13 23:45:00,a,0,0.11543,4,1,1,14.7333,11,1,2.0,0,L
285,85,2015,2016-01-13 23:45:00,h,3,1.24456,14,4,8,5.1515,5,7,0.0,0,W
285,79,2015,2016-01-13 23:45:00,a,1,0.193728,5,2,4,32.0769,8,3,1.0,1,L
286,84,2015,2016-01-13 23:45:00,h,2,1.06526,10,5,7,17.5385,9,8,2.0,1,L
286,77,2015,2016-01-13 23:45:00,a,4,2.49057,7,4,8,11.4783,12,6,0.0,0,W
287,80,2015,2016-01-13 23:45:00,h,2,1.38532,14,2,7,6.7368,13,7,3.0,0,D
287,76,2015,2016-01-13 23:45:00,a,2,0.704263,13,5,4,12.6,8,7,3.0,0,D
288,88,2015,2016-01-13 23:45:00,h,0,1.44957,22,5,17,14.0952,5,12,0.0,0,D
288,72,2015,2016-01-13 23:45:00,a,0,0.369548,7,2,7,23.5556,6,5,1.0,0,D
289,87,2015,2016-01-14 00:00:00,h,3,1.16222,22,6,12,8.6364,9,9,2.0,0,D
289,83,2015,2016-01-14 00:00:00,a,3,2.22912,14,5,7,12.0455,7,3,0.0,0,D
290,82,2015,2016-01-14 00:00:00,h,0,1.2301,21,5,7,4.88,13,16,1.0,0,L
290,75,2015,2016-01-14 00:00:00,a,1,0.588708,10,2,4,10.0909,10,8,0.0,0,W
291,82,2015,2016-01-16 16:45:00,h,4,2.02579,26,11,10,8.6667,8,11,0.0,0,W
291,77,2015,2016-01-16 16:45:00,a,1,0.617306,5,2,3,15.4737,13,3,2.0,0,L
292,88,2015,2016-01-16 19:00:00,h,4,1.74025,17,4,10,5.7179,10,5,0.0,0,W
292,78,2015,2016-01-16 19:00:00,a,0,0.613339,9,3,3,8.5,11,6,2.0,0,L
293,86,2015,2016-01-16 19:00:00,h,2,1.84261,23,10,10,9.0357,9,3,1.0,0,W
293,81,2015,2016-01-16 19:00:00,a,1,1.08248,10,3,4,11.2083,4,3,0.0,0,L
294,74,2015,2016-01-16 19:00:00,h,3,1.42623,9,5,5,9.8824,10,1,0.0,0,W
294,76,2015,2016-01-16 19:00:00,a,0,0.410757,10,0,7,13.0,11,3,0.0,0,L
295,80,2015,2016-01-16 19:00:00,h,3,2.44864,14,7,10,7.7317,12,6,1.0,0,D
295,72,2015,2016-01-16 19:00:00,a,3,1.5891,9,4,4,17.1053,5,4,1.0,0,D
296,73,2015,2016-01-16 19:00:00,h,3,2.53086,15,7,3,9.4545,8,5,1.0,0,W
296,79,2015,2016-01-16 19:00:00,a,0,0.595472,10,3,1,8.1818,13,3,1.0,0,L
297,71,2015,2016-01-16 21:30:00,h,1,0.665386,14,5,8,10.8421,13,3,3.0,0,D
297,75,2015,2016-01-16 21:30:00,a,1,2.21525,12,5,5,9.8462,15,4,2.0,0,D
298,87,2015,2016-01-17 18:05:00,h,0,0.952974,19,4,9,9.4783,6,5,0.0,0,L
298,89,2015,2016-01-17 18:05:00,a,1,0.715703,7,1,2,7.7097,18,4,2.0,0,W
299,85,2015,2016-01-17 20:15:00,h,0,0.546879,14,6,1,8.9,16,6,0.0,0,D
299,83,2015,2016-01-17 20:15:00,a,0,0.585841,8,3,7,9.3333,10,6,0.0,0,D
300,84,2015,2016-01-19 00:00:00,h,1,0.474035,10,2,4,9.2,8,6,2.0,0,W
300,90,2015,2016-01-19 00:00:00,a,0,0.525478,13,2,4,8.7742,11,3,2.0,0,L
301,79,2015,2016-01-23 16:45:00,h,4,1.03432,6,5,8,8.1786,10,3,0.0,0,L
301,87,2015,2016-01-23 16:45:00,a,5,1.44943,13,7,8,7.7826,14,3,1.0,0,W
302,78,2015,2016-01-23 19:00:00,h,1,0.930792,11,3,2,8.5667,11,3,2.0,0,L
302,82,2015,2016-01-23 19:00:00,a,3,1.74368,24,11,5,5.5,12,10,2.0,0,W
303,89,2015,2016-01-23 19:00:00,h,0,0.187217,8,1,3,10.5,11,4,0.0,0,L
303,74,2015,2016-01-23 19:00:00,a,1,0.83591,7,2,2,6.9355,8,4,0.0,0,W
304,75,2015,2016-01-23 19:00:00,h,3,2.25906,15,5,6,10.913,10,8,0.0,0,W
304,85,2015,2016-01-23 19:00:00,a,0,0.340483,3,2,3,6.8077,13,4,1.0,0,L
305,76,2015,2016-01-23 19:00:00,h,0,0.23184,4,0,1,9.4211,7,2,0.0,0,D
305,71,2015,2016-01-23 19:00:00,a,0,0.562461,15,4,4,5.5,13,6,1.0,0,D
306,77,2015,2016-01-23 19:00:00,h,1,0.612134,10,5,5,18.8125,5,3,1.0,0,D
306,73,2015,2016-01-23 19:00:00,a,1,1.26851,15,5,6,6.5556,9,4,1.0,0,D
307,90,2015,2016-01-23 19:00:00,h,2,2.58707,13,5,7,5.5952,10,2,2.0,0,W
307,86,2015,2016-01-23 19:00:00,a,1,1.29267,11,2,6,11.6667,12,7,1.0,0,L
308,81,2015,2016-01-23 21:30:00,h,2,1.01267,10,3,6,9.36,11,5,2.0,0,D
308,88,2015,2016-01-23 21:30:00,a,2,1.73182,16,3,9,7.9259,15,2,3.0,0,D
309,72,2015,2016-01-24 17:30:00,h,1,1.94094,20,2,8,12.2,5,7,0.0,0,L
309,84,2015,2016-01-24 17:30:00,a,2,1.08055,7,5,2,11.963,12,1,3.0,0,W
310,83,2015,2016-01-24 20:00:00,h,0,1.10907,9,1,12,13.7391,14,6,1.0,1,L
310,80,2015,2016-01-24 20:00:00,a,1,1.48778,12,6,7,8.0,13,7,3.0,0,W
311,83,2015,2016-02-02 23:45:00,h,0,3.38487,22,11,13,3.2188,11,13,2.0,0,D
311,74,2015,2016-02-02 23:45:00,a,0,0.93405,14,3,5,6.9,19,3,1.0,0,D
312,75,2015,2016-02-02 23:45:00,h,2,1.34566,13,6,0,10.72,6,3,0.0,0,W
312,87,2015,2016-02-02 23:45:00,a,0,0.580791,14,1,11,6.0455,7,12,1.0,0,L
313,79,2015,2016-02-02 23:45:00,h,0,0.929319,11,3,6,11.0909,8,6,2.0,0,L
313,82,2015,2016-02-02 23:45:00,a,3,2.75469,17,6,4,11.6667,9,8,2.0,0,W
314,77,2015,2016-02-02 23:45:00,h,0,0.888437,11,3,6,6.3529,6,8,1.0,0,L
314,88,2015,2016-02-02 23:45:00,a,1,0.638461,7,2,5,6.0345,15,4,4.0,0,W
315,81,2015,2016-02-02 23:45:00,h,2,2.34619,25,6,13,4.6667,9,5,3.0,0,W
315,71,2015,2016-02-02 23:45:00,a,0,0.107888,5,2,2,14.9565,11,5,0.0,1,L
316,78,2015,2016-02-03 00:00:00,h,1,1.62395,14,3,6,7.12,11,5,3.0,0,L
316,73,2015,2016-02-03 00:00:00,a,2,1.17427,8,4,3,11.375,15,3,4.0,0,W
317,89,2015,2016-02-03 00:00:00,h,3,2.45272,15,5,10,12.2083,13,2,2.0,0,W
317,85,2015,2016-02-03 00:00:00,a,0,0.350909,10,0,13,13.25,13,5,1.0,0,L
318,76,2015,2016-02-03 00:00:00,h,1,2.30645,17,7,7,9.5926,12,7,0.0,0,D
318,84,2015,2016-02-03 00:00:00,a,1,1.17928,18,4,3,5.9231,13,7,0.0,0,D
319,72,2015,2016-02-03 23:45:00,h,3,2.48447,18,7,7,6.3438,8,3,1.0,0,W
319,86,2015,2016-02-03 23:45:00,a,0,0.626239,7,3,3,13.6,15,3,2.0,1,L
320,90,2015,2016-02-03 23:45:00,h,0,0.531415,12,3,3,8.6757,10,7,2.0,0,D
320,80,2015,2016-02-03 23:45:00,a,0,1.13694,12,4,13,8.7241,13,7,1.0,0,D
321,88,2015,2016-02-06 16:45:00,h,1,1.70719,22,4,15,4.44,9,11,2.0,0,L
321,75,2015,2016-02-06 16:45:00,a,3,2.50168,14,7,6,12.1053,15,4,2.0,0,W
322,86,2015,2016-02-06 19:00:00,h,1,2.41057,19,7,11,4.6818,12,8,0.0,0,W
322,76,2015,2016-02-06 19:00:00,a,0,0.472556,7,0,5,10.75,12,4,3.0,0,L
323,85,2015,2016-02-06 19:00:00,h,0,0.693548,12,3,14,7.2174,11,6,1.0,0,L
323,72,2015,2016-02-06 19:00:00,a,3,3.05913,14,6,3,13.2174,8,4,0.0,0,W
324,82,2015,2016-02-06 19:00:00,h,1,2.00475,25,8,12,4.6552,12,15,0.0,0,W
324,90,2015,2016-02-06 19:00:00,a,0,0.149839,3,0,3,13.5909,9,1,1.0,0,L
325,84,2015,2016-02-06 19:00:00,h,1,1.32136,18,3,10,4.4595,11,9,1.0,0,D
325,78,2015,2016-02-06 19:00:00,a,1,1.01465,12,2,3,10.0,14,5,2.0,0,D
326,71,2015,2016-02-06 19:00:00,h,2,0.918291,10,2,1,8.8636,10,2,0.0,0,W
326,79,2015,2016-02-06 19:00:00,a,0,1.1413,13,5,5,6.25,11,11,2.0,0,L
327,87,2015,2016-02-06 19:00:00,h,2,1.57712,16,5,15,7.625,4,7,1.0,0,D
327,77,2015,2016-02-06 19:00:00,a,2,0.491843,7,2,1,15.5652,12,2,1.0,0,D
328,74,2015,2016-02-06 21:30:00,h,1,1.06493,8,2,4,12.4783,17,4,1.0,1,W
328,81,2015,2016-02-06 21:30:00,a,0,0.970583,18,2,7,7.8947,10,5,2.0,0,L
329,73,2015,2016-02-07 17:30:00,h,0,0.584316,17,4,12,8.3,6,7,0.0,0,L
329,83,2015,2016-02-07 17:30:00,a,2,1.13957,10,5,7,10.9583,8,3,1.0,0,W
330,80,2015,2016-02-07 20:00:00,h,1,1.61554,16,5,10,11.4375,6,10,0.0,0,D
330,89,2015,2016-02-07 20:00:00,a,1,0.780475,17,7,4,10.5789,9,11,3.0,0,D
331,77,2015,2016-02-13 16:45:00,h,2,1.48186,21,5,6,9.56,7,6,2.0,0,W
331,89,2015,2016-02-13 16:45:00,a,1,0.908296,12,6,9,3.5714,15,8,3.0,0,L
332,84,2015,2016-02-13 19:00:00,h,0,0.699012,13,2,7,7.037,10,5,0.0,0,L
332,74,2015,2016-02-13 19:00:00,a,1,1.19353,14,5,4,14.1176,12,4,3.0,0,W
333,79,2015,2016-02-13 19:00:00,h,2,1.03362,13,3,5,6.7931,16,3,2.0,0,D
333,81,2015,2016-02-13 19:00:00,a,2,0.741428,11,6,5,7.35,11,3,2.0,0,D
334,72,2015,2016-02-13 19:00:00,h,0,1.82912,33,6,19,3.1154,9,14,1.0,0,L
334,76,2015,2016-02-13 19:00:00,a,1,1.1974,5,1,4,18.5333,12,1,3.0,0,W
335,78,2015,2016-02-13 19:00:00,h,1,0.983946,15,5,2,5.8261,11,8,0.0,0,L
335,90,2015,2016-02-13 19:00:00,a,2,1.99728,10,4,4,5.4167,16,5,2.0,0,W
336,73,2015,2016-02-13 19:00:00,h,1,1.19427,11,2,7,8.7222,7,9,4.0,0,L
336,85,2015,2016-02-13 19:00:00,a,3,0.927348,11,6,2,14.2857,18,2,2.0,0,W
337,80,2015,2016-02-13 21:30:00,h,5,2.0858,14,7,12,9.4516,16,8,0.0,1,W
337,86,2015,2016-02-13 21:30:00,a,1,0.430664,10,3,1,13.3636,14,3,1.0,0,L
338,83,2015,2016-02-14 16:00:00,h,2,2.36319,24,6,23,4.8571,9,11,4.0,0,W
338,75,2015,2016-02-14 16:00:00,a,1,1.31246,7,3,2,9.0857,10,1,3.0,1,L
339,71,2015,2016-02-14 18:05:00,h,0,0.174868,6,1,2,12.4194,10,0,3.0,0,L
339,87,2015,2016-02-14 18:05:00,a,6,2.00756,11,9,10,6.5152,9,6,1.0,0,W
340,88,2015,2016-02-14 20:15:00,h,1,1.97876,19,4,11,11.6429,12,7,1.0,0,L
340,82,2015,2016-02-14 20:15:00,a,2,1.23517,6,3,2,7.4,17,1,3.0,0,W
341,81,2015,2016-02-27 16:45:00,h,1,0.52387,9,3,6,7.0769,11,5,1.0,0,W
341,77,2015,2016-02-27 16:45:00,a,0,1.07887,13,4,8,8.2917,9,6,0.0,0,L
342,90,2015,2016-02-27 19:00:00,h,0,1.00481,14,1,3,7.25,14,4,3.0,0,D
342,73,2015,2016-02-27 19:00:00,a,0,0.955252,11,3,3,4.8621,17,5,1.0,0,D
343,75,2015,2016-02-27 19:00:00,h,1,1.7645,13,3,5,7.6471,9,3,0.0,0,W
343,79,2015,2016-02-27 19:00:00,a,0,0.814784,9,1,2,10.65,11,4,2.0,0,L
344,74,2015,2016-02-27 19:00:00,h,1,1.01074,7,2,4,12.0741,10,7,3.0,0,L
344,80,2015,2016-02-27 19:00:00,a,2,0.631036,16,4,13,12.8571,11,8,1.0,0,W
